username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
fixp4rker;2014-08-27 21:46;0;0;"Tenho um trabalho de inglês e precisava de alguém que tivesse passado por bullying/anorexia/bulimia/cutting, mas n conheço ninguém";;;;"504792164191453184";https://twitter.com/fixp4rker/status/504792164191453184
perksofbearthur;2014-08-26 09:26;0;0;"todo bullying que eu deixei de sofrer na infância to sofrendo agora no trabalho mas to cagando";;;;"504243511680860160";https://twitter.com/perksofbearthur/status/504243511680860160
acordayane;2014-08-21 12:09;0;0;"To sofrendo bullying no trabalho ):";;;;"502472630512136192";https://twitter.com/acordayane/status/502472630512136192
oquemari;2014-08-19 23:15;1;0;"Vou nem me dar ao trabalho de ver o vídeo do Velasco p n praticar bullying c o moço";;;;"501915471005093889";https://twitter.com/oquemari/status/501915471005093889
polentinhafrita;2014-08-19 13:55;0;0;"Sobre bullying no trabalho: zzzz";;;;"501774509381517312";https://twitter.com/polentinhafrita/status/501774509381517312
desativado1o1;2014-08-18 17:25;0;1;"nesse trabalho ai tu n sofre bullying @ an_kassia " @ CAPRICHO: Joe Jonas comemora aniversário em Las Vegas com strippers anãs";;@ @;;"501464998951276545";https://twitter.com/desativado1o1/status/501464998951276545
brnsrv;2014-08-15 22:31;1;1;"DENÚNCIA DE BULLYING: Hoje no trabalho colocaram o logo da Livraria Saraiva no papel de parede do meu PC.";;;;"500454703474688001";https://twitter.com/brnsrv/status/500454703474688001
guimmytesta;2014-08-13 20:59;0;0;"Sofrendo bullying até na hora de nomear o grupo do trabalho de Projeto Experimental Online";;;;"499706754557837312";https://twitter.com/guimmytesta/status/499706754557837312
projetocolorir;2014-08-13 11:54;0;0;"@ EncontroFatima divulguem nosso trabalho somos uma oscip de enfrentamento a violencia escolar # bullying";;@;#;"499569636456038401";https://twitter.com/projetocolorir/status/499569636456038401
__wonhoe;2014-08-12 08:21;0;0;"falou trabalho em dupla eu ja viro aquela criancinha bullying q eh trocada por uma pedra nos desenhos";;;;"499153642172448768";https://twitter.com/__wonhoe/status/499153642172448768
ameibili;2014-08-03 14:55;0;0;"Bullying é quando a tua família vai almoçar na praia e tu fica em casa pra não dar trabalho";;;;"495991368490426369";https://twitter.com/ameibili/status/495991368490426369
sweetleticia;2014-08-01 15:17;0;0;"No momento sofrendo bullying pelos colegas de trabalho por gostar de Raça Negra";;;;"495272149893255168";https://twitter.com/sweetleticia/status/495272149893255168
lucasmang_;2014-07-29 20:10;0;0;"Eu sofro bullying no trabalho";;;;"494258812157976577";https://twitter.com/lucasmang_/status/494258812157976577
tchaugemea;2014-07-18 15:04;0;0;"Já tô sofrendo bullying com as gurias do trabalho hahahaha";;;;"490195539062181888";https://twitter.com/tchaugemea/status/490195539062181888
kakobarg;2014-07-14 18:22;0;2;"Bullying no trabalho";;;;"488795629624524801";https://twitter.com/kakobarg/status/488795629624524801
analidior;2014-07-04 08:53;0;0;""Tempo até o trabalho: Tempo estimado de chegada: 1 h 0 min (atraso de 0 minutos) por RS-122" bullying do celular com minha vida parada";;;;"485028505466716160";https://twitter.com/analidior/status/485028505466716160
su_denes;2014-06-20 12:47;0;0;"Contei pra minha mãe que sofro bullying no trabalho, ela só deu risada";;;;"480013956560736256";https://twitter.com/su_denes/status/480013956560736256
renatamotta;2014-06-18 14:05;0;0;"Estou sofrendo bullying no trabalho por estar temporariamente muda. :(";;;;"479308924722876416";https://twitter.com/renatamotta/status/479308924722876416
victorhugocr33;2014-06-10 19:43;0;0;"A pessoa da bem trabalhando aí chega sua amiga de trabalho e de faz um bullying mais gostei Rosi,… http://instagram.com/p/pFKm2bCqOn/";;;;"476494792705056768";https://twitter.com/victorhugocr33/status/476494792705056768
gugu_ng;2014-06-08 12:30;0;0;"@ maubrisa cara achei uns vídeos do ano passado hahaha da época do trabalho do bullying .. falconi fazendo lutinha de cel..";;@;;"475661149648990208";https://twitter.com/gugu_ng/status/475661149648990208
su_denes;2014-05-30 21:03;0;0;"To sofrendo bullying até das minhas colegas de trabalho";;;;"472528824853606400";https://twitter.com/su_denes/status/472528824853606400
aurorafenix;2014-05-19 17:13;0;0;"Eu ja assumi meu auto bullying com Dem Haters tal como Nani com Tec de Seg do Trabalho";;;;"468484691172290560";https://twitter.com/aurorafenix/status/468484691172290560
lenamzx;2014-05-17 00:30;0;0;"gnt eu engordei e isso é bom pro meu trabalho mas ruim pra minha vida pessoal pq tenho depressao e bullying com gordas ai vou me autobulinar";;;;"467507527786463232";https://twitter.com/lenamzx/status/467507527786463232
rayhanemn;2014-05-16 22:06;0;0;"Só falta eu sofrer bullying no trabalho aí eu vou apelar kkkkkkkkkk mentira eu nunca apelo";;;;"467471137681965058";https://twitter.com/rayhanemn/status/467471137681965058
AraujoDeborah;2014-05-14 18:36;0;0;"Ajudar a amiga fazer o trabalho da faculdade é um bullying @ nattipires";;@;;"466693545605484544";https://twitter.com/AraujoDeborah/status/466693545605484544
danielneto;2014-05-12 14:04;0;0;"Bullying no trabalho, pelo chefe. Quem nunca? "Sloth quer chocolate!" @Fábrica de Chocolates Garoto http://instagram.com/p/n540oAiXtn/";;@F;;"465900369173032960";https://twitter.com/danielneto/status/465900369173032960
lmenezesn;2014-05-08 15:21;0;1;"@ Roliveira09 porra, tocamos o terror no trabalho dele, fazíamos bullying com ele, como esquecer? Trio maravilha!! Hahahaha";;@;;"464470123878047744";https://twitter.com/lmenezesn/status/464470123878047744
abmonteiro13;2014-05-06 21:28;0;1;"Bullying no ambiente de trabalho pic.twitter.com/Thsd7Nlk5W";;;;"463837816741298176";https://twitter.com/abmonteiro13/status/463837816741298176
_ViiSoouza;2014-04-29 20:18;0;0;"Trabalho sobre bullying";;;;"461283450050588672";https://twitter.com/_ViiSoouza/status/461283450050588672
legitcreep;2014-04-23 20:51;0;0;"mentira so me da trabalho mas me da alegrias tbm me da bullying de vez em quando tbm mas alegria as vezes";;;;"459117336319262720";https://twitter.com/legitcreep/status/459117336319262720
jpauloisaac;2014-04-23 10:28;0;0;"Peça sobre bullying com minha pequena Lazi. Muito bom trabalho. @Teatro Madre Esperança Garrido http://instagram.com/p/nIk-AbI06B/";;@Teatro;;"458960577780789248";https://twitter.com/jpauloisaac/status/458960577780789248
Vicky_Mele;2014-04-15 13:47;0;0;"Tou aqui parada na frente do Pc tentando fazer o trabalho sobre Bullying e nn vem nada na minha mente";;;;"456111534348189696";https://twitter.com/Vicky_Mele/status/456111534348189696
Jeefy_;2014-04-03 11:20;0;0;"Tem uma guria aqui no meu trabalho que ta pedindo pra sofrer bullying.";;;;"451725920110645248";https://twitter.com/Jeefy_/status/451725920110645248
joaojj01;2014-04-02 13:39;0;0;"Estou sofrendo bullying no trabalho!! Vou tomar tudo de vcs na justiça @ elsinho_alex e @_catata @… http://instagram.com/p/mS2Ix2Drwt/";;@ @_catata @;;"451398502481162240";https://twitter.com/joaojj01/status/451398502481162240
thaynagcarvalho;2014-03-27 18:16;0;0;"gente, bullying no trabalho e na faculdade :( falam que n parece que faço direito só porque sou retardada e palhaça, VOU DENUNCIAR";;;;"449293918484840448";https://twitter.com/thaynagcarvalho/status/449293918484840448
Meylindesouza_;2014-03-26 20:07;0;1;"Vou logo fazer o trabalho sobre o Bullying, se não esqueço..ai fodeu";;;;"448959565334593536";https://twitter.com/Meylindesouza_/status/448959565334593536
brendaregiss;2014-03-22 18:30;0;1;"prevejo eu segunda sofrendo bullying no trabalho de artea";;;;"447485430628638720";https://twitter.com/brendaregiss/status/447485430628638720
luccasviana_;2014-03-21 00:00;0;0;"Sofri bullying esses dia no trabalho, preprosto do Bradesco me perguntou se eu era menor aprendiz pqp KKKKKK";;;;"446843870689914880";https://twitter.com/luccasviana_/status/446843870689914880
anasara_lima;2014-03-12 19:21;0;0;"Isso explica muita coisa na minha vida Haha RT " @ interessante: Pessoas feias sofrem mais bullying no trabalho, diz estudo."";;@;;"443874439865069568";https://twitter.com/anasara_lima/status/443874439865069568
heeylaary_;2014-03-12 08:12;0;0;"Temos q fazer um trabalho sobre o Bullying";;;;"443706038152597504";https://twitter.com/heeylaary_/status/443706038152597504
dioncastro;2014-03-10 13:18;0;0;"Amo gente que faz bullying em si mesmo (me poupa do trabalho)";;;;"443058339011104768";https://twitter.com/dioncastro/status/443058339011104768
_YasminLisboa;2014-02-28 14:37;0;1;"Aquele momento q chego no trabalho e percebo q ate minha chefe faz bullying comigo kkkkkkkkkkkk pic.twitter.com/d7o7IfQVQX";;;;"439454333667921920";https://twitter.com/_YasminLisboa/status/439454333667921920
ciolinha_;2014-02-26 13:00;0;0;"apelidei o joao de amebo, já que ele causa bullying comigo por causa do meu trabalho, esse loko";;;;"438705097527545857";https://twitter.com/ciolinha_/status/438705097527545857
thaaylaube;2014-02-25 14:30;0;0;"Ai você sofre bullying a tarde inteira pelos colegas de trabalho pq seus "amigos" vão te zoar no trabalho";;;;"438365360858087424";https://twitter.com/thaaylaube/status/438365360858087424
mah_barbosa08;2014-02-24 19:21;0;0;"Aí tu chega no trabalho rindo a toa igual uma retardada e os médicos te zoam a tarde toda! :S # Bullying";;;#;"438076191632011264";https://twitter.com/mah_barbosa08/status/438076191632011264
larissavjr23;2014-02-20 08:03;0;0;"kkkkkkk , minha professora de matematica que um trabalho sobre bullying pra amanhã kkk ela que me fazer rir essa hora ..";;;;"436456147634356224";https://twitter.com/larissavjr23/status/436456147634356224
mugglenatum;2014-02-19 12:54;0;0;"trabalho sobre bullying: já deu fera";;;;"436167024172347393";https://twitter.com/mugglenatum/status/436167024172347393
infive;2014-02-12 23:03;0;0;"Nunca imaginei que iria sofrer bullying de duas mulheres velhas no trabalho. Aff cara namoral chega, to quase chutando o balde";;;;"433768380211142656";https://twitter.com/infive/status/433768380211142656
yankcs;2014-02-12 14:19;0;1;"Me preparando psicologicamente pra sofrer bullying no trabalho";;;;"433636610408988672";https://twitter.com/yankcs/status/433636610408988672
reisenden_;2014-01-23 20:05;0;0;"Sofrendo bullying no trabalho";;;;"426475702805073921";https://twitter.com/reisenden_/status/426475702805073921
bruatthedisco;2014-01-20 12:17;0;0;"@ HornbyTwiggy queria entregar um trabalho pra professora de biologia na porta e um garoto me empurrou pra dentro e ai sofri bullying";;@;;"425270838137749504";https://twitter.com/bruatthedisco/status/425270838137749504
Adrianeefreitas;2014-01-15 23:58;0;0;""Moças bonitas deveriam está em baladas e paquerando rapazes, o trabalho deixa que as feias fazem' AH LIVRO FDP, PARA DE FAZER BULLYING";;;;"423635360888152064";https://twitter.com/Adrianeefreitas/status/423635360888152064
Guuh_Belloti;2014-01-08 16:48;0;0;"Sofrendo bullying no trabalho? Sim, claro, ou com certeza? # job # crazy # peoples # sad # brazil # bullying… http://instagram.com/p/i6yG6qyE0x/";;;# # # # # #;"420990343770017793";https://twitter.com/Guuh_Belloti/status/420990343770017793
alexdemagalhaes;2013-12-26 14:08;0;1;"Até no trabalho sofro bullying :(";;;;"416239010533875713";https://twitter.com/alexdemagalhaes/status/416239010533875713
vivianchaplin;2013-12-20 12:10;0;0;"Tô sofrendo bullying no trabalho! Saio da minha mesa por 5 min e qdo eu volto...aaarghh! Vai ter troco… http://instagram.com/p/iJXPslQIEU/";;;;"414035136007909376";https://twitter.com/vivianchaplin/status/414035136007909376
dessafariass;2013-12-20 09:05;0;0;"Me arrumei td menininha, to de francezinha nas unhas::: me preparando para o bullying no trabalho";;;;"413988601459142656";https://twitter.com/dessafariass/status/413988601459142656
jijibabaca;2013-12-18 07:59;0;0;"Hoje eu já acordei viajando, prevejo bullying no trabalho (pra variar).";;;;"413247131185856512";https://twitter.com/jijibabaca/status/413247131185856512
bruna_marquues;2013-12-17 20:32;0;0;"Sofro bullying no trabalho, pode isso ? Kkkkk";;;;"413074234429435904";https://twitter.com/bruna_marquues/status/413074234429435904
stilesblood;2013-12-17 03:31;0;0;"@ psirwin vdd sofri bullying,meus pais n fizeram um bom trabalho hahha";;@;;"412817373532782593";https://twitter.com/stilesblood/status/412817373532782593
WFBonemer;2013-12-06 11:24;0;1;"Acho a @ PalomaPiragibe um doce! Agora, esses RTs que ela dá sobre o # Encontro, enquanto eu trabalho... é bullying!";;@;#;"408950043002281984";https://twitter.com/WFBonemer/status/408950043002281984
RicardoPietzZz;2013-11-25 11:12;0;0;"O gordo fez bullying com a rosane e agr ta apresentando um trabalho sobre bullying e pedindo desculpas. Hsiahsihqudiqg bem feito.";;;;"404960791721676800";https://twitter.com/RicardoPietzZz/status/404960791721676800
WFBonemer;2013-11-21 23:04;0;0;"Pela manhã sofro bullying por lotarem minha TL com comentários do # Encontro enquanto trabalho. (Cont)";;;#;"403690375703195648";https://twitter.com/WFBonemer/status/403690375703195648
vinicius_1997;2013-11-18 20:02;0;0;"Trabalho de bullying vo pega o Del q é gordo batendo em mim q sou magro e fala q é bullying # eisso";;;#;"402557328018653184";https://twitter.com/vinicius_1997/status/402557328018653184
diasscarolina;2013-11-04 10:10;0;2;"acabei de apresentar um trabalho sobre bullying";;;;"397335145453465600";https://twitter.com/diasscarolina/status/397335145453465600
tacianemapa;2013-11-01 09:37;0;0;"Tenho trabalho pra apresentar sobre o bullying hje";;;;"396254756035104768";https://twitter.com/tacianemapa/status/396254756035104768
_MesninadoJus_;2013-10-31 10:53;0;0;"Estamos fazendo um trabalho sobre teatro e o nosso tema é o Bullying e ainda bem q pegamos o menor da nossa sala pro nosso grupo rss";;;;"395911351220338688";https://twitter.com/_MesninadoJus_/status/395911351220338688
_daniellesjc;2013-10-25 16:58;1;1;"Vcs precisam assistir o teatro do trabalho da @ olabitches !!! Engraçado 100% adoreeeei msm elas fazendo bullying com o davi";;@;;"393828969143087104";https://twitter.com/_daniellesjc/status/393828969143087104
gustavokborges;2013-10-23 07:31;0;0;"Tamo fazendo um trabalho sobre Bullying";;;;"392961401909940224";https://twitter.com/gustavokborges/status/392961401909940224
oGabrielLemos;2013-10-22 16:46;2;0;"vai ter trabalho pra discutir bullying aqui nessa bagaça, vou chamar a @ crfjulia pra dar depoimento.";;@;;"392738693280456704";https://twitter.com/oGabrielLemos/status/392738693280456704
EderHenrique;2013-10-22 09:32;1;0;"Mais uma versão da minha foto com a Demi! Sofro bullying no trabalho! pic.twitter.com/RmpXeltrMx";;;;"392629654835953665";https://twitter.com/EderHenrique/status/392629654835953665
eupalmeirenseap;2013-10-18 23:04;0;0;"Sofro bullying até do meu namorado q passa o dia me chamando de narigudinha no trabalho né @19_marlison ? # GloboReporter";;@19_marlison;#;"391384309699198976";https://twitter.com/eupalmeirenseap/status/391384309699198976
DandharaMorais;2013-10-18 01:08;0;0;"Sofro bullying, tenho muito trabalho todo dia, o MTE é longe pra c*cete, mas eu to APAIXONADA pelo meu trabalho";;;;"391053035801432064";https://twitter.com/DandharaMorais/status/391053035801432064
Mariana_Fanti;2013-10-17 19:29;0;0;"Queria falar da Demi no trabalho sobre bullying de redação mas não combina com nenhuma opção da apostila";;;;"390967907523788801";https://twitter.com/Mariana_Fanti/status/390967907523788801
GuriaCiumentawn;2013-10-15 16:38;0;0;"Sofro bullying até no ambiente de trabalho, que absurdo.";;;;"390200034698223616";https://twitter.com/GuriaCiumentawn/status/390200034698223616
fernandomeyrer;2013-10-10 14:36;0;0;"Sofrendo bullying dos meus colegas de trabalho velhos me mandando cantar mentalmente";;;;"388357263012151297";https://twitter.com/fernandomeyrer/status/388357263012151297
Jeh_bertoldo;2013-10-09 09:43;0;0;"Sofrendo bullying no trabalho!!! Esconderam minha sapatilha!!!";;;;"387921359445434368";https://twitter.com/Jeh_bertoldo/status/387921359445434368
vxczxr;2013-10-07 17:06;0;0;"@ AhSantanaLopez parou o bullying com o meu trabalho, sou mt digna";;@;;"387307976912302081";https://twitter.com/vxczxr/status/387307976912302081
LuElisabete;2013-10-04 16:04;0;0;"Bullying no trabalho :( @Sites&Cia http://instagram.com/p/fDnmn5uleB/";;@Sites;;"386205228284280832";https://twitter.com/LuElisabete/status/386205228284280832
gabbi_e;2013-10-01 08:41;0;0;"Até longe do trabalho eu sofro bullying. Esse povo me ama!";;;;"385006488991039488";https://twitter.com/gabbi_e/status/385006488991039488
izazahdi;2013-09-30 09:26;0;0;"Sofro bullying no trabalho :( haha # sonia # bullying # turmadamônica # amigas @Ótica Record http://instagram.com/p/e4mqESivpH/";;@;# # # #;"384655449393745920";https://twitter.com/izazahdi/status/384655449393745920
Nufertzan;2013-09-26 13:05;0;0;"# bullying no trabalho Q.Q @Studio Z - Design e Animação http://instagram.com/p/eusw1HusA5/";;@Studio;#;"383261095492087809";https://twitter.com/Nufertzan/status/383261095492087809
karolineagf;2013-09-19 10:29;0;0;"Sono é bullying pra quem está no trabalho... @Artsport / FMG http://instagram.com/p/ecZCRaIEdx/";;@Artsport;;"380684953220300800";https://twitter.com/karolineagf/status/380684953220300800
mollykills;2013-09-18 17:39;0;0;"Sofrendo bullying no trabalho since always";;;;"380430928784666624";https://twitter.com/mollykills/status/380430928784666624
bab1lonn;2013-09-17 20:43;0;0;"Amanha tem apresentação do trabalho d matemática sobre bullying, tipo ?!?!?!";;;;"380114819434942465";https://twitter.com/bab1lonn/status/380114819434942465
stylesticks;2013-09-16 14:09;0;0;"Daqui apouco vou apresentar meu trabalho sobre bullying onde eu vou falar da demi, liam, zayn, lady gaga e etcc ♡";;;;"379653314188947456";https://twitter.com/stylesticks/status/379653314188947456
nrbcastro;2013-09-10 20:20;0;0;"Sofri bullying no trabalho hoje. As meninas vieram me dar os parabéns. --' # consciêciazero # chateada # DiaDoGordo";;;# # #;"377572194827919360";https://twitter.com/nrbcastro/status/377572194827919360
jessicadizz;2013-09-06 00:51;1;0;"@dasilvaalan_ e olha q a gente fez um trabalho super educativo sobre Bullying e vc praticava isso cmg ): q feio";;@dasilvaalan_;;"375828660097646592";https://twitter.com/jessicadizz/status/375828660097646592
LaiLemos;2013-09-01 21:21;0;0;"Kkkkkk " @ Josericardino: Não uso camisa cor-de-rosa pq já sofro bullying no trabalho por ser são paulino."";;@;;"374326163965247488";https://twitter.com/LaiLemos/status/374326163965247488
eitamcfly;2013-08-26 18:58;0;0;"nao aguento mais, pra onde eu ando tem trabalho de bullying pra fazer vão toma no cu";;;;"372115842101956608";https://twitter.com/eitamcfly/status/372115842101956608
eitamcfly;2013-08-26 18:57;1;0;"“@awayzain: já to cansada de fazer trabalho sobre os benefícios da tecnologia e bla bla bla porra que coisa chata” e eu sobre bullying";;@awayzain;;"372115671968395265";https://twitter.com/eitamcfly/status/372115671968395265
marcelapereiram;2013-08-10 11:06;0;0;"“ @ canalgnt: Bullying no trabalho! Próx. tema # SaiaJusta. Já passou por isso? Conte sua história no fórum: http://ow.ly/nN9rk ”";;@;#;"366198870537027584";https://twitter.com/marcelapereiram/status/366198870537027584
mdantaas;2013-08-08 13:39;0;0;"Fizeram bullying com o meu grupo de trabalho de campo em topografia, vocês preciasavam ver";;;;"365512599792009216";https://twitter.com/mdantaas/status/365512599792009216
andreapess;2013-08-06 07:46;0;0;"Só porque meu trabalho já veio pronto de casa, já falam q a culpa da chuva eh minha!!! Sofro bullying nessa sala";;;;"364698926877646848";https://twitter.com/andreapess/status/364698926877646848
EduardoFilhoedu;2013-07-07 13:30;0;0;"Pais q trabalham fora e têm filho vítima de bullying na escola: Um dos 2 deve sair do trabalho ou pedir licença de 2 meses. Bullying é sério";;;;"353914032719278080";https://twitter.com/EduardoFilhoedu/status/353914032719278080
aeneenee;2013-06-28 15:51;0;0;"Um # bom ambiente de # trabalho se faz com um pouco de # bullying e bons apelidos ;) @You Move http://instagram.com/p/bHQHgDO08r/";;@You;# # #;"350688033630203905";https://twitter.com/aeneenee/status/350688033630203905
Rayaneh_N;2013-06-07 10:15;0;0;"2°Dia de trabalho sobre o # Bullying com as meninas da facul Leticia, Elisama # vqv q hj vai ser puxado õ/ http://4sq.com/17tPTJi";;;# #;"342993165407645697";https://twitter.com/Rayaneh_N/status/342993165407645697
Bia_lorencato;2013-05-28 23:44;0;1;"Velho amanha vi sofre mt bullying c meu trabalho de geografia kkkkk";;;;"339572981447675907";https://twitter.com/Bia_lorencato/status/339572981447675907
ariel_sposito;2013-05-28 16:24;0;0;"@ _jaderibeiro deixa eu voltar pro trabalho, chega de bullying por hoje skpadkoakd";;@;;"339462206175473664";https://twitter.com/ariel_sposito/status/339462206175473664
Rayaneh_N;2013-05-28 13:11;0;0;"Trabalho sobre # Bullying na # EscolaMeta # Psicologia # VivaAsDifereças # NãoAoBullying @Escola Meta http://instagram.com/p/Z3IzoMFm0Z/";;@Escola;# # # # #;"339413700001812480";https://twitter.com/Rayaneh_N/status/339413700001812480
jeronimoferrera;2013-05-27 20:39;0;0;"I'm a survivor! Ensaio fotográfico com o tema "bullying"; trabalho sobre Direitos Humanos.… http://instagram.com/p/Z1XOUCDuJQ/";;;;"339164059188461569";https://twitter.com/jeronimoferrera/status/339164059188461569
loiiraawn;2013-05-27 12:42;0;0;"Terminei meu trabalho sobre bullying";;;;"339043935819292672";https://twitter.com/loiiraawn/status/339043935819292672
lainesmoura;2013-05-26 11:39;0;0;"Sofro bullying porque estudo e trabalho";;;;"338665585787416577";https://twitter.com/lainesmoura/status/338665585787416577
eaemandys;2013-05-23 17:24;0;0;"sabado eu nem vou aparecer na escola pq fiquei com nota vermelha, e nem fiz aquele trabalho do bullying, eueieuheue";;;;"337665465793011712";https://twitter.com/eaemandys/status/337665465793011712
victoriaasaad;2013-05-19 22:50;0;1;"@ juliamaarinho @ marcelaamoraes @ Brunaabragaa Sofro bullying.. Fazer um depoimento e colocar no meu trabalho da informatica! # partiu";;@ @ @;#;"336297905117859840";https://twitter.com/victoriaasaad/status/336297905117859840
belapierotti;2013-05-15 20:09;2;0;"amanhã vou sofrer bullying pelo trabalho de port, pressinto";;;;"334807882447081473";https://twitter.com/belapierotti/status/334807882447081473
subproletariado;2013-05-07 16:55;0;0;"Seminário sobre bullying logo mais. Já vai ser um trabalho a menos. Ufa.";;;;"331859897669001218";https://twitter.com/subproletariado/status/331859897669001218
ederleitte;2013-05-07 13:05;0;0;"Cadê marcha pela erradicação do trabalho adulto? Isso é bullying.";;;;"331801886577537027";https://twitter.com/ederleitte/status/331801886577537027
mrtnsgabi;2013-05-06 14:55;0;0;"Status: praticando bullying no trabalho.";;;;"331467270465404928";https://twitter.com/mrtnsgabi/status/331467270465404928
biaromoco;2013-04-26 11:12;0;0;"Sofrendo bullying pq tirei a carteira de trabalho";;;;"327787280955764736";https://twitter.com/biaromoco/status/327787280955764736
anthaina;2013-04-09 11:34;0;0;"Divei na apresentação do trabalho sobre bullying.";;;;"321632298564976640";https://twitter.com/anthaina/status/321632298564976640
JuDaJovemFla;2013-03-27 23:06;0;0;"A mina da minha turma que não me curti muito eu menos ainda ela, fez o trabalho sobre bullying como todos , ai falei pro garoto do grupo dla";;;;"317095302043680768";https://twitter.com/JuDaJovemFla/status/317095302043680768
sincronicidade;2013-03-27 15:57;1;0;"sou tão humilhada no trabalho que fui chamada enquanto instalavam o relógio-ponto pra medir a altura e ver se eu alcançava # bullying";;;#;"316987450666921984";https://twitter.com/sincronicidade/status/316987450666921984
manusantos07;2013-03-25 21:47;0;0;"Bullying foi o meu trabalho de TCC, bem interessante, e realmente não é qualquer coisa que pode ser considerado bullying e o exagero existe";;;;"316350691717300225";https://twitter.com/manusantos07/status/316350691717300225
brunaf__;2013-03-25 16:24;0;0;"@StefaniBasei vai pesquisando lá do trabalho de sociologia do bullying que depois eu imprimo pra ti tb ;))";;@StefaniBasei;;"316269300002484224";https://twitter.com/brunaf__/status/316269300002484224
gstvlz;2013-03-21 11:13;0;0;"Até no trabalho eu sofro Bullying '-' kkk (@Grupo CJF) [pic]: http://4sq.com/ZNQZZd";;@Grupo;;"314741557397958656";https://twitter.com/gstvlz/status/314741557397958656
DayaneColonia;2013-03-20 17:12;0;0;"Sofrendo bullying no trabalho. Eu, Tentando arrumar. renatinhatardin rindo sem parar e me chamando d… http://instagr.am/p/XF5zc5rA9J/";;;;"314469573703368704";https://twitter.com/DayaneColonia/status/314469573703368704
garotacrentexcx;2013-03-18 11:21;0;0;"@ danielramos2 o povo confunde trabalho com balada shbgsujjhd n sofro bullying do metro até pq nem metrô pego EU PEGO ÔNIBUS DE POBRE";;@;;"313656496418344961";https://twitter.com/garotacrentexcx/status/313656496418344961
joyslmo;2013-03-18 11:08;0;0;"Coloquei a sinopse do never say never no trabalho e agr to sofrendo bullying e sendo mega grossa com todo mundo";;;;"313653251239182337";https://twitter.com/joyslmo/status/313653251239182337
1tequila_;2013-03-08 11:06;0;0;"@_luararocha trabalho na empresa bullying beijokas";;@_luararocha;;"310028681852620800";https://twitter.com/1tequila_/status/310028681852620800
marinanishimoto;2013-03-05 12:59;0;0;"queremos fazer tipo de um teatro na aula de religião pra apresentar o trabalho sobre o bullying, e adivinhem que vai sofrer? isso mesmo, eu";;;;"308969951673339904";https://twitter.com/marinanishimoto/status/308969951673339904
intercalado;2013-02-26 13:14;0;0;"Trabalho manuscrito é bullying com os analfabetos";;;;"306437002558050305";https://twitter.com/intercalado/status/306437002558050305
luaalencr;2013-02-22 08:25;0;0;"Cara, o trabalho de inglês é pra apresentar uma musica e a nossa é baby do Justin Bieber. Vamo sofrer bullying";;;;"304914714159374336";https://twitter.com/luaalencr/status/304914714159374336
ecangomes;2013-02-21 01:12;0;0;"Bullying pra la, bullying pra ca, bullying no trabalho, na escola, na rua... Bom, eu estou disponivel para ser bulinado!";;;;"304443441037856768";https://twitter.com/ecangomes/status/304443441037856768
guismidi;2013-02-19 13:46;0;0;"Bullying no trabalho. Como agir? @Renaissance São Paulo Hotel http://instagr.am/p/V63VnPolCb/";;@Renaissance;;"303908417507049473";https://twitter.com/guismidi/status/303908417507049473
thiagoteves;2013-01-30 00:24;0;0;"@guilhermekleinz depois tenho que te contar do bullying no trabalho, em função daquele vídeo com a Dj. minha mãe mostrou pra todo mundo haha";;@guilhermekleinz;;"296443744796938240";https://twitter.com/thiagoteves/status/296443744796938240
thaliasalgado2;2013-01-29 14:33;0;0;"@ FulvioAvelar @_estherelias nossa que bullying comigo , eu tava cansada acordo 5 da manha pra pegar ônibus pra ir pra escola e trabalho";;@ @_estherelias;;"296294909084827649";https://twitter.com/thaliasalgado2/status/296294909084827649
DanielleVeigaa;2012-12-19 02:48;0;0;"@ Deebonee mancada! Isso é bullying. E esse não é o trabalho dos sonhos dele...";;@;;"281259728531775489";https://twitter.com/DanielleVeigaa/status/281259728531775489
destuitter;2012-12-11 15:00;0;0;"Sofro bullying no trabalho @R18 Comunicação e Tecnologia http://instagr.am/p/TGpUzvFjDR/";;@R18;;"278544838696259586";https://twitter.com/destuitter/status/278544838696259586
depoispassaqui;2012-10-11 01:13;0;0;"tenho necessidade de reclamar do bullying como todos esses auxilios??? naooo amo meu trabalho";;;;"256245995346726912";https://twitter.com/depoispassaqui/status/256245995346726912
turatteu;2012-10-11 00:24;1;0;"“ @ colbiecaiolat: meu irmão sofre bullying na escola, em casa e no antigo trabalho.” Bullyng foi da sua mãe com o mundo, tendo ele...";;@;;"256233791083905024";https://twitter.com/turatteu/status/256233791083905024
jokassj;2012-10-08 21:47;0;0;"Perdendo # AvenidaBrasil para ouvir sobre Bullying nas Organizações de Trabalho. Ave http://Globo.com !!!!";;;#;"255469429465419776";https://twitter.com/jokassj/status/255469429465419776
Geovannalc;2012-09-02 23:15;0;0;"@ Joao_Pajaro @ isabelasm_ @camillafr_ gente olha o bullying, minha primeira campanha pra divulgaçao do meu trabalho, vai ser contra isso kkk";;@ @ @camillafr_;;"242445729979834369";https://twitter.com/Geovannalc/status/242445729979834369
tirunjr;2012-07-18 17:05;0;0;": O bullying começa quando seus amigos esquecem de colocar seu nome no trabalho.";;;;"225682850207387648";https://twitter.com/tirunjr/status/225682850207387648
