username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
verruckthahn13;2019-05-05 01:21;1;0;"Bullies usually can't take a punch. Nunca uma frase casou tão bem com o alvo de seu emprego. https://twitter.com/NYCMayor/status/1124679619339345926 …";;;;"1124891827390296064";https://twitter.com/verruckthahn13/status/1124891827390296064
